,title,price,link
237,"HP Pavilion 14, 12th Gen Intel Core i5-1235U, 14-inch (35.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, FPR, 720p HD camera, Backlit KB (Win 11, MSO 2021, Silver, 1.41 kg), dv2014TU  ","61,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDQ3MDEwNzM4Njg3Mjc5OjE3MzE2MTc1NzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTExMzQzNjIzMjo6MDo6&url=%2FHP-Pavilion-Micro-Edge-Graphics-14-dv2014TU%2Fdp%2FB0B1M9HYBT%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D5BLOEJ9SMC72%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.N6YBKbbq8FZjPGy8yl4hpvGGdfwJtDejrO1r_sENv_zc0jpw4XVEJbOqymHtGH-sjFM3SIpbXsEOdy3karazRg.zdp5Uu9E-KLiyBUmT33wYytOtvXiHjPMwQbmc6HKJM4%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B1M9HYBT%26pd_rd_r%3D07ced99d-7ab1-425a-93a4-c21aeb80592c%26pd_rd_w%3D6qAfl%26pd_rd_wg%3DHm13l%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DZKMGQYGMW9DJMVYHG8CG%26qid%3D1731617576%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D1-17-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
238,"Acer Aspire Lite 12th Gen Intel Core i5-1235U Thin and Light Laptop (Windows 11 Home/8GB RAM/512GB SSD/Intel Iris Xe Graphics) AL15-52, 39.62cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","41,990",https://amazon.in//Acer-i5-1235U-Windows-Graphics-AL15-52/dp/B0CLTVYC1Q/ref=sr_1_243?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-243
239,"HP Pavilion Plus Laptop AMD RYZEN AI Powered 7-7840U, 14-inch (35.6 cm) OLED, 2.8K UWVA, 16GB RAM, 1TB SSD, Radeon 780M Graphics, B&O, Backlit KB,(Win 11, Xbox Game Pass, Silver, 1.44kg),14-ey0789AU  ","78,990",https://amazon.in//HP-Pavilion-Powered-Graphics-14-ey0789AU/dp/B0CJ2KTSV5/ref=sr_1_244?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-244
240,"HP Chromebook 14a,Intel Celeron N4500 14inch(35.6 cm) FHD Touchscreen Laptop (Chrome OS, 4 GB SDRAM/64 GB eMMC/Chrome 64 /Dual Speakers/Google Assistant Built-in/Mineral Silver) 14a- na1004TU  ","23,990",https://amazon.in//HP-Chromebook-Touchscreen-14a-na1004TU/dp/B0B93HNW44/ref=sr_1_245?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-245
241,"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ549WS Thin and Light Laptop (15.6 Inch, Quiet Blue, 1.70 kg, with MS Office)  ","49,890",https://amazon.in//ASUS-Vivobook-Intel-Core-1235U/dp/B0DGQT3843/ref=sr_1_246?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-246
242,"(Refurbished) Lenovo ThinkPad T470 7th Gen Intel Core i5 Thin & Light HD Touchscreen Laptop (16 GB DDR4 RAM/512 GB SSD/14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Bluetooth 4.1/Webcam/Intel Graphics)  ","18,300",https://amazon.in//Refurbished-Lenovo-ThinkPad-Touchscreen-Bluetooth/dp/B0DC4BGHVL/ref=sr_1_248?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-248
243,(Refurbished) Lenovo ThinkPad E470 7th Gen Intel Core i3 Thin & Light HD Laptop (8 GB RAM/256 GB SSD/14 (35.6 cm) HD/Windows 11/WiFi/BT/Webcam/Intel Graphics)  ,"13,499",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0DHWHBF36/ref=sr_1_249?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-249
244,"Lenovo V14 G3 (2024), Intel Core i3 12th Gen 1215U - (16GB/512GB SSD/Intel UHD Graphics/Windows 11 Home) Thin and Light Business Laptop/14.0"" FHD Display/Iron Grey/1.57 kg/MS Office 2021 Pro Plus  ","33,400",https://amazon.in//Lenovo-V14-Intel-Core-1215U/dp/B0DJCQ8D3J/ref=sr_1_250?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-250
245,"Lenovo LOQ 2024 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD IPS Gaming Laptop (16GB/512GB SSD/NVIDIA RTX 3050 6GB Graphics/Win 11/Non-MSO/3 Mon. Game Pass/Grey/2.4Kg), 83GS003NIN  ","72,190",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjY4MDUxMDAyNTQ5NzgwOjE3MzE2MTc2MzU6c3BfbXRmOjMwMDI2Mzc1MDQ3NjMzMjo6MDo6&url=%2FLenovo-i5-12450HX-300Nits-Graphics-83GS003NIN%2Fdp%2FB0D49RN3X6%2Fref%3Dsr_1_251_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617635%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
246,"Lenovo ThinkPad E16 Intel Core i5 13th Gen 16"" WUXGA IPS 300 Nits Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/FPR/Black/1Y Onsite/1.77 kg), 21JNS0QE00  ","68,590",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjY4MDUxMDAyNTQ5NzgwOjE3MzE2MTc2MzU6c3BfbXRmOjMwMDMxNDM3NTYzNzAzMjo6MDo6&url=%2FLenovo-ThinkPad-Laptop-Windows-21JNS0QE00%2Fdp%2FB0D6749MG1%2Fref%3Dsr_1_252_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617635%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
247,"Acer Nitro V Gaming Laptop 13th Gen Intel Core i5-13420H with RTX 4050 Graphics 6GB VRAM, 144Hz Display (16GB DDR5/512GB SSD/Windows 11 Home/Wi-Fi 6),15.6""(39.6cms) FHD ANV15-51  ","75,300",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDQ3MDEwNzM4Njg3Mjc5OjE3MzE2MTc1NzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDEyMDAxMTczMjczMjo6MTo6&url=%2FAcer-i5-13420H-Graphics-Display-ANV15-51%2Fdp%2FB0CHJJZ9G8%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D5BLOEJ9SMC72%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.N6YBKbbq8FZjPGy8yl4hpvGGdfwJtDejrO1r_sENv_zc0jpw4XVEJbOqymHtGH-sjFM3SIpbXsEOdy3karazRg.zdp5Uu9E-KLiyBUmT33wYytOtvXiHjPMwQbmc6HKJM4%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CHJJZ9G8%26pd_rd_r%3D07ced99d-7ab1-425a-93a4-c21aeb80592c%26pd_rd_w%3D6qAfl%26pd_rd_wg%3DHm13l%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DZKMGQYGMW9DJMVYHG8CG%26qid%3D1731617576%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D1-18-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
248,"ASUS Vivobook 15, Intel Core i3-1315U 13th Gen, 15.6"" (39.62 cms) FHD, Thin and Light Laptop (8GB/512GB SSD/Win11/MS Office/Backlit Keyboard/Silver/1.7 kg), X1504VA-NJ320WS + 9K Card Offer  ","38,950",https://amazon.in//ASUS-Vivobook-i3-1315U-Integrated-X1504VA-NJ320WS/dp/B0CYTD8DVF/ref=sr_1_253?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-253
249,"Lenovo V15 Intel Core i5 11th Gen 15.6"" FHD Thin and Light Laptop (16GB RAM/512GB SSD/Windows 11 Home/MS Office Home & Student 2021/Iron Grey/1.70 kg),82KB00RJIH (V15 G2 ITL)  ","44,490",https://amazon.in//Lenovo-V15-82KB00RJIH-G2-ITL/dp/B09H4FW97R/ref=sr_1_254?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-254
250,"Lenovo [Smartchoice LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","74,190",https://amazon.in//Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_255?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-255
251,"Acer ALG Gaming Laptop 12th Gen Intel Core i5 Processor (16GB RAM/512GB SSD/6GB RTX3050/144Hz/Win11Home/Wifi 6) AL15G-52, 39.62cm (15.6"") Full HD, Premium Metal Body, Steel Gray, 1.99KG  ","58,980",https://amazon.in//Acer-Processor-RTX3050-Win11Home-AL15G-52/dp/B0D32TY16C/ref=sr_1_256?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-256
252,"ASUS Vivobook 15, Intel Pentium Gold 7505, 15.6-inch FHD 60Hz, Thin & Light Laptop (8GB/512GB SSD//Win11/Office 2021//Chiclet//37WHr/Indie Black/1.80 kg), X1500EA-EJ121WS  ","25,990",https://amazon.in//ASUS-Vivobook-Pentium-15-6-inch-X1500EA-EJ121WS/dp/B0D4TJ1DVB/ref=sr_1_257?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-257
253,"ASUS Vivobook Go 15 (2023), AMD Ryzen 5 7520U, 15.6-inch (39.62 cm) FHD, Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/Alexa Built-in/Mixed Black/1.63 kg), E1504FA-NJ522WS  ","39,990",https://amazon.in//ASUS-Vivobook-15-6-inch-Windows-E1504FA-NJ522WS/dp/B0BTWF1DFN/ref=sr_1_258?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-258
254,HP 440 G9 BZ NB/Pro-book/i5-1235U/16GB/512GB SSD/FHD/BLK/Win11 Pro/3 Yr Onsite-9S706AT  ,"86,999",https://amazon.in//HP-Pro-book-i5-1235U-512GB-Onsite-9S706AT/dp/B0D879YB6L/ref=sr_1_259?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-259
255,"Alienware m16 R2 Gaming Laptop, AI Enabled Processor Intel Core Ultra 9 185H, 16GB, 1TB SSD, NVIDIA RTX 4060, 8 GB GDDR6, 16"" (40.6cm) QHD+ 240Hz, AlienFX RGB Backlit KB, Dark Metallic Moon, 2.61kg  ","1,65,990",https://amazon.in//Alienware-Enabled-Processor-AlienFX-Metallic/dp/B0CYLX8XXJ/ref=sr_1_260?crid=5BLOEJ9SMC72&dib=eyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg&dib_tag=se&keywords=laptop&qid=1731617635&sprefix=laptop%2Caps%2C214&sr=8-260
256,"Apple 2024 MacBook Air 13â€³ Laptop with M3 chip: 34.46 cm (13.6â€³) Liquid Retina Display, 8GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Starlight  ","1,27,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjY4MDUxMDAyNTQ5NzgwOjE3MzE2MTc2MzU6c3BfYnRmOjMwMDM1MDY5ODMxMzczMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX23SWLP%2Fref%3Dsr_1_261_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617635%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
257,"Apple 2024 MacBook Air 15â€³ Laptop with M3 chip: 38.91 cm (15.3â€³) Liquid Retina Display, 16GB Unified Memory, 512GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera, Touch ID- Silver  ","1,66,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2MjY4MDUxMDAyNTQ5NzgwOjE3MzE2MTc2MzU6c3BfYnRmOjMwMDM1MDY5ODMxMjUzMjo6MDo6&url=%2FApple-2024-MacBook-Laptop-chip%2Fdp%2FB0CX23BZMY%2Fref%3Dsr_1_262_sspa%3Fcrid%3D5BLOEJ9SMC72%26dib%3DeyJ2IjoiMSJ9.ecuhmJQ0ybe5jJJpTZhRc9Zm6jYbvc6M0mkY9XQWVUFROiVNSxsDcni5GWy-Ot9o-CcOFEKXE5W4WYGYBqW7AQBwDbZKSyw6fc4L_zxLyx4x2wmt-Xy1onAwTVkBBZuW0zaiB3t9DfqAixNJpeoqLDJftDaw5_iR0Su-qayDv-mSjA8cq9XnTROjKOygk01ZRqgHs4aK0dzkdj4e3Zt8-_n43NYlhF5qmuTHf1awqts.z5kYBfd_L6C4O-0Cqo7ICduJo-t27quuv6qeOSrXDDg%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1731617635%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
258,"Primebook S Wifi, 2024(NEW) Android Based MediaTek MT8183 - (PrimeOS) Thin and Light Laptop (11.6 Inch, 1.065 Kg, Type C) (4GB/128GB eMMC Storage)  ","13,790",https://amazon.in//sspa/click?ie=UTF8&spc=MTo0NDQ3MDEwNzM4Njg3Mjc5OjE3MzE2MTc1NzY6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDIxMzY3MzA2MzMzMjo6Mjo6&url=%2FPrimebook-Android-Based-MediaTek-MT8183%2Fdp%2FB0D2Y4KLGN%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%253Aamzn1.sym.59126330-c308-4c36-a5a0-21cac002681f%26crid%3D5BLOEJ9SMC72%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.N6YBKbbq8FZjPGy8yl4hpvGGdfwJtDejrO1r_sENv_zc0jpw4XVEJbOqymHtGH-sjFM3SIpbXsEOdy3karazRg.zdp5Uu9E-KLiyBUmT33wYytOtvXiHjPMwQbmc6HKJM4%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0D2Y4KLGN%26pd_rd_r%3D07ced99d-7ab1-425a-93a4-c21aeb80592c%26pd_rd_w%3D6qAfl%26pd_rd_wg%3DHm13l%26pf_rd_p%3D59126330-c308-4c36-a5a0-21cac002681f%26pf_rd_r%3DZKMGQYGMW9DJMVYHG8CG%26qid%3D1731617576%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C214%26sr%3D1-19-2ec22325-1003-449d-8aaf-c0bcc24717ae-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
